Time, PoorSignal, Attention, Meditation
16:44:05, 0, 26, 74
16:44:06, 0, 23, 63
16:44:08, 0, 16, 53
16:44:09, 0, 16, 35
16:44:11, 0, 24, 37
16:44:12, 0, 37, 54
16:44:14, 0, 47, 60
16:44:15, 0, 48, 64
16:44:17, 0, 54, 57
16:44:18, 0, 50, 53
16:44:20, 0, 38, 53
16:44:21, 0, 40, 50
16:44:23, 0, 35, 57
16:44:24, 0, 51, 57
16:44:26, 0, 66, 64
16:44:27, 0, 57, 63
16:44:29, 0, 66, 50
16:44:30, 0, 60, 61
16:44:31, 0, 48, 48
16:44:33, 0, 53, 50
16:44:34, 0, 51, 57
16:44:36, 0, 37, 54
16:44:37, 0, 47, 67
16:44:39, 0, 48, 75
16:44:40, 0, 51, 66
16:44:42, 0, 57, 60
16:44:43, 0, 57, 51
16:44:45, 0, 50, 53
16:44:46, 0, 44, 60
16:44:48, 0, 50, 60
16:44:49, 0, 47, 64
16:44:51, 0, 50, 43
16:44:52, 0, 48, 51
16:44:54, 0, 43, 54
16:44:55, 0, 40, 63
16:44:57, 0, 48, 90
16:44:58, 0, 57, 84
16:45:00, 0, 60, 78
16:45:01, 0, 67, 57
16:45:03, 0, 70, 53
16:45:04, 0, 61, 64
16:45:06, 0, 61, 77
16:45:07, 0, 44, 81
16:45:09, 0, 43, 81
16:45:10, 0, 47, 80
16:45:12, 0, 41, 77
16:45:13, 0, 54, 83
16:45:15, 0, 54, 90
16:45:16, 0, 57, 84
16:45:18, 0, 57, 83
16:45:19, 0, 44, 90
16:45:21, 0, 48, 66
16:45:22, 0, 51, 63
16:45:24, 0, 57, 53
16:45:25, 0, 66, 26
16:45:27, 0, 60, 40
16:45:28, 0, 51, 50
16:45:30, 0, 26, 56
16:45:31, 0, 34, 66
16:45:33, 0, 40, 64
16:45:34, 0, 41, 60
16:45:36, 0, 69, 64
16:45:37, 0, 43, 60
16:45:39, 0, 35, 60
16:45:40, 0, 26, 63
16:45:42, 0, 17, 61
16:45:43, 0, 37, 84
16:45:45, 0, 35, 90
16:45:46, 0, 29, 81
16:45:48, 0, 41, 78
16:45:49, 0, 43, 69
16:45:51, 0, 38, 53
16:45:52, 0, 57, 61
16:45:54, 0, 35, 74
16:45:55, 0, 40, 67
16:45:57, 0, 41, 84
16:45:58, 0, 27, 69
16:46:00, 0, 60, 53
